HOG h4	80.088000	82.097000	LetsGo 0.021878
HOG h4	88.085000	90.134000	Park 0.021876
HOG h4	90.193000	92.412000	LetsGo 0.019568
HOG h4	92.509000	94.676000	WantStandUp 0.012772
HOG h4	94.861000	97.344000	LetsGo 0.015264
HOG h4	102.322000	103.960000	LetsGo 0.020198
HOG h4	104.925000	106.795000	LetsGo 0.020082
HOG h4	107.045000	108.882000	LetsGo 0.018767
HOG h4	109.295000	111.356000	LetsGo 0.015661
HOG h4	148.024000	150.101000	Park 0.012896
HOG h4	150.461000	153.085000	Park 0.020055
HOG h4	153.085000	155.314000	Park 0.012103
HOG h4	155.525000	157.965000	Park 0.015642
HOG h4	263.946000	265.727000	LetsGo 0.019706
HOG h4	265.727000	268.203000	LetsGo 0.020025
HOG h4	268.203000	270.925000	LetsGo 0.016579
HOG h4	270.925000	274.070000	LetsGo 0.017956
HOG h5	10.473000	12.473000	WantStandUp 0.005720
HOG h5	15.381000	17.319000	WantStandUp 0.006981
HOG h5	17.610000	19.916000	ComeCloser 0.006748
HOG h5	21.436000	23.191000	WantStandUp 0.006687
HOG h5	27.379000	30.491000	WantStandUp 0.012616
HOG h5	30.492000	32.933000	WantStandUp 0.010959
HOG h5	32.940000	35.196000	WantStandUp 0.009412
HOG h5	35.196000	37.396000	WantStandUp 0.009702
HOG h5	45.778000	48.226000	WantStandUp 0.006681
HOG h5	49.312000	51.899000	WantStandUp 0.007422
HOG h5	52.230000	55.179000	WantStandUp 0.007642
HOG h5	55.419000	57.503000	WantStandUp 0.008906
HOG h5	72.400000	74.417000	WantStandUp 0.007652
HOG h5	74.850000	77.166000	WantStandUp 0.006784
HOG h5	77.217000	79.675000	WantStandUp 0.006223
HOG h5	80.088000	82.097000	WantStandUp 0.004988
HOG h5	88.085000	90.134000	WantStandUp 0.008873
HOG h5	90.193000	92.412000	WantStandUp 0.011727
HOG h5	92.509000	94.676000	Park 0.012469
HOG h5	94.861000	97.344000	WantStandUp 0.009563
HOG h5	102.322000	103.960000	WantStandUp 0.007887
HOG h5	104.925000	106.795000	WantStandUp 0.008325
HOG h5	107.045000	108.882000	WantStandUp 0.008705
HOG h5	109.295000	111.356000	WantStandUp 0.008674
HOG h5	148.024000	150.101000	WantStandUp 0.011091
HOG h5	150.461000	153.085000	WantStandUp 0.010988
HOG h5	153.085000	155.314000	WantStandUp 0.010618
HOG h5	155.525000	157.965000	WantStandUp 0.014613
HOG h5	263.946000	265.727000	ComeCloser 0.008302
HOG h5	265.727000	268.203000	ComeCloser 0.009834
HOG h5	268.203000	270.925000	ComeCloser 0.007550
HOG h5	270.925000	274.070000	ComeCloser 0.006844
HOG h6	10.473000	12.473000	ComeCloser 0.004038
HOG h6	15.381000	17.319000	ComeCloser 0.006443
HOG h6	17.610000	19.916000	WantStandUp 0.005292
HOG h6	21.436000	23.191000	ComeCloser 0.006491
HOG h6	27.379000	30.491000	ComeCloser 0.003917
HOG h6	30.492000	32.933000	ComeCloser 0.004160
HOG h6	32.940000	35.196000	ComeCloser 0.003543
HOG h6	35.196000	37.396000	ComeCloser 0.003757
HOG h6	45.778000	48.226000	ComeCloser 0.006282
HOG h6	49.312000	51.899000	ComeCloser 0.005604
HOG h6	52.230000	55.179000	ComeCloser 0.004692
HOG h6	55.419000	57.503000	ComeCloser 0.004592
HOG h6	72.400000	74.417000	ComeCloser 0.003371
HOG h6	74.850000	77.166000	ComeCloser 0.005092
HOG h6	77.217000	79.675000	ComeCloser 0.004864
HOG h6	80.088000	82.097000	ComeCloser 0.004684
HOG h6	88.085000	90.134000	ComeCloser 0.004091
HOG h6	90.193000	92.412000	ComeCloser 0.006002
HOG h6	92.509000	94.676000	ComeCloser 0.009152
HOG h6	94.861000	97.344000	ComeCloser 0.006818
HOG h6	102.322000	103.960000	ComeCloser 0.005823
HOG h6	104.925000	106.795000	ComeCloser 0.004516
HOG h6	107.045000	108.882000	ComeCloser 0.005399
HOG h6	109.295000	111.356000	ComeCloser 0.008108
HOG h6	148.024000	150.101000	ComeCloser 0.003907
HOG h6	150.461000	153.085000	ComeCloser 0.004677
HOG h6	153.085000	155.314000	ComeCloser 0.004473
HOG h6	155.525000	157.965000	ComeCloser 0.005373
HOG h6	263.946000	265.727000	WantStandUp 0.003940
HOG h6	265.727000	268.203000	WantStandUp 0.006366
HOG h6	268.203000	270.925000	WantStandUp 0.006696
HOG h6	270.925000	274.070000	WantStandUp 0.005433
HOG h7	10.473000	12.473000	WantSitDown 0.001824
HOG h7	15.381000	17.319000	WantSitDown 0.001070
HOG h7	17.610000	19.916000	WantSitDown 0.001176
HOG h7	21.436000	23.191000	WantSitDown 0.000953
HOG h7	27.379000	30.491000	WantSitDown 0.001767
HOG h7	30.492000	32.933000	WantSitDown 0.001555
HOG h7	32.940000	35.196000	WantSitDown 0.001605
HOG h7	35.196000	37.396000	WantSitDown 0.001710
HOG h7	45.778000	48.226000	WantSitDown 0.002183
HOG h7	49.312000	51.899000	WantSitDown 0.001582
